Species,elevation,soil_type,SepalLengthCm,SepalWidthCm,PetalLengthCm,PetalWidthCm,sepal_area,petal_area,sepal_aspect_ratio,petal_aspect_ratio,sepal_to_petal_length_ratio,sepal_to_petal_width_ratio,sepal_petal_length_diff,sepal_petal_width_diff,petal_curvature_mm,petal_texture_trichomes_per_mm2,leaf_area_cm2,sepal_area_sqrt,petal_area_sqrt,area_ratios
setosa,267.0,sandy,4.68,3.04,1.31,0.3,14.2272,0.393,1.539473684210526,4.366666666666667,3.5725190839694654,10.133333333333336,3.37,2.74,5.12,20.96,49.31,3.7718960749204102,0.6268971207462992,36.20152671755725
virginica,162.2,loamy,6.34,2.84,6.15,2.22,18.005599999999998,13.653000000000002,2.232394366197183,2.77027027027027,1.0308943089430893,1.279279279279279,0.1899999999999995,0.6199999999999997,13.44,10.58,72.82,4.243300602125661,3.694996617048519,1.3188017285578255
virginica,155.4,loamy,6.61,3.21,5.7,1.98,21.2181,11.286,2.059190031152648,2.878787878787879,1.1596491228070176,1.621212121212121,0.91,1.23,9.18,13.98,83.63,4.606310888335697,3.3594642430006605,1.8800372142477408
setosa,230.8,loamy,4.84,3.79,1.58,0.29,18.3436,0.4582,1.2770448548812663,5.448275862068966,3.0632911392405062,13.06896551724138,3.26,3.5,5.09,19.26,51.88,4.282942913464993,0.6769047200308179,40.034046268005234
versicolor,74.5,sandy,6.33,2.17,3.48,1.03,13.7361,3.5844,2.91705069124424,3.378640776699029,1.8189655172413797,2.1067961165048543,2.85,1.14,7.81,15.8,63.64,3.7062244940100433,1.8932511719262184,3.832189487780382
setosa,78.4,clay,5.53,4.56,1.77,0.36,25.2168,0.6372,1.212719298245614,4.916666666666667,3.1242937853107344,12.666666666666666,3.76,4.199999999999999,4.98,18.5,51.57,5.02163320046377,0.7982480817390042,39.5743879472693
versicolor,82.9,sandy,6.08,2.42,4.16,0.89,14.7136,3.7024,2.512396694214876,4.674157303370786,1.4615384615384617,2.7191011235955056,1.92,1.5299999999999998,7.07,19.24,67.0,3.835831070315793,1.924162155328911,3.974070872947277
versicolor,102.9,sandy,7.52,2.31,4.35,0.98,17.371199999999998,4.263,3.2554112554112558,4.438775510204081,1.728735632183908,2.357142857142857,3.17,1.33,7.88,18.21,60.64,4.167877157498767,2.064703368525368,4.07487684729064
setosa,116.3,sandy,5.27,2.57,1.75,0.4,13.5439,0.7000000000000001,2.0505836575875485,4.375,3.011428571428571,6.424999999999999,3.52,2.17,5.31,26.82,56.04,3.680203798704632,0.8366600265340756,19.348428571428567
versicolor,78.3,clay,6.15,2.57,4.1,1.29,15.8055,5.289,2.3929961089494167,3.1782945736434103,1.5000000000000002,1.992248062015504,2.0500000000000007,1.2799999999999998,8.66,14.49,68.6,3.975613160255912,2.2997825984209896,2.988372093023256
setosa,283.9,clay,5.13,3.98,1.44,0.43,20.4174,0.6192,1.2889447236180904,3.3488372093023253,3.5625,9.255813953488373,3.69,3.55,4.71,24.08,45.44,4.518561718069147,0.7868926229162401,32.97383720930233
versicolor,162.2,sandy,5.25,2.77,4.43,1.15,14.5425,5.094499999999999,1.895306859205776,3.8521739130434782,1.1851015801354403,2.4086956521739133,0.8200000000000003,1.62,8.07,10.06,58.78,3.813462993133669,2.257099909175489,2.854549023456669
virginica,244.6,loamy,6.56,3.1,5.6,2.08,20.336,11.648,2.116129032258064,2.692307692307692,1.1714285714285717,1.4903846153846154,0.96,1.02,9.78,8.55,79.53,4.509545431637206,3.4129166412322465,1.745879120879121
setosa,297.7,clay,4.7,3.94,1.75,0.38,18.518,0.665,1.1928934010152286,4.605263157894737,2.685714285714286,10.36842105263158,2.95,3.56,4.42,19.07,57.3,4.3032545822900135,0.8154753215150046,27.846616541353384
virginica,116.2,clay,7.18,3.78,5.93,1.94,27.1404,11.5042,1.8994708994708995,3.056701030927835,1.2107925801011803,1.9484536082474224,1.25,1.84,11.65,10.52,85.63,5.209644901526398,3.391784191248022,2.359173171537352
virginica,54.6,clay,5.67,3.58,7.05,1.76,20.2986,12.408,1.583798882681564,4.005681818181818,0.8042553191489362,2.034090909090909,-1.38,1.82,12.11,8.27,68.22,4.505396763882178,3.5224991128458782,1.6359284332688588
virginica,250.5,clay,5.73,3.37,6.39,2.27,19.3101,14.5053,1.7002967359050445,2.814977973568282,0.8967136150234742,1.4845814977973568,-0.6599999999999993,1.1,13.44,14.88,71.79,4.394325886868201,3.8085824134446655,1.331244441686832
setosa,70.4,clay,4.76,4.05,1.55,0.14,19.278,0.217,1.1753086419753087,11.071428571428571,3.070967741935484,28.928571428571423,3.21,3.91,4.68,18.9,62.21,4.390671930354168,0.4658325879540846,88.83870967741933
versicolor,62.3,clay,6.79,2.76,4.57,1.31,18.7404,5.986700000000001,2.460144927536232,3.4885496183206106,1.4857768052516411,2.106870229007633,2.22,1.4499999999999995,7.25,15.58,63.48,4.329018364479412,2.446773385501813,3.1303389179347545
versicolor,291.5,sandy,5.4,2.73,4.25,1.34,14.742,5.695,1.978021978021978,3.171641791044776,1.2705882352941178,2.0373134328358207,1.1500000000000004,1.39,7.58,16.4,60.89,3.839531221386278,2.386419912756345,2.5885864793678666
setosa,84.0,clay,5.68,3.66,1.62,0.36,20.7888,0.5832,1.5519125683060109,4.500000000000001,3.5061728395061724,10.166666666666668,4.06,3.3000000000000003,4.34,20.93,47.31,4.559473653833302,0.7636753236814714,35.646090534979415
versicolor,262.6,clay,5.78,3.04,4.85,1.45,17.5712,7.032499999999999,1.9013157894736843,3.3448275862068964,1.1917525773195878,2.0965517241379312,0.9300000000000006,1.59,7.93,19.8,63.33,4.191801522018904,2.6518861212352234,2.498570920725205
virginica,57.0,loamy,6.68,3.47,5.97,2.1,23.1796,12.537,1.9250720461095097,2.8428571428571425,1.11892797319933,1.6523809523809525,0.71,1.37,13.03,6.84,63.12,4.814519706055839,3.540762629716937,1.8488952700007977
virginica,218.3,sandy,6.16,2.23,5.01,1.58,13.7368,7.9158,2.7623318385650224,3.1708860759493667,1.2295409181636727,1.4113924050632911,1.1500000000000004,0.6499999999999999,10.81,12.11,70.95,3.70631892853273,2.813503154432211,1.7353647136107533
virginica,174.4,loamy,6.74,2.75,5.45,1.72,18.535,9.374,2.450909090909091,3.168604651162791,1.236697247706422,1.5988372093023255,1.29,1.03,13.4,10.72,59.19,4.305229378325852,3.0616988748079064,1.9772775762748025
versicolor,156.9,sandy,7.24,2.07,4.08,1.1,14.9868,4.488,3.4975845410628024,3.709090909090909,1.7745098039215683,1.8818181818181816,3.16,0.9699999999999998,8.03,16.05,61.09,3.871278858465249,2.118490028298458,3.339304812834224
virginica,191.6,clay,6.47,2.85,6.05,2.13,18.4395,12.8865,2.270175438596491,2.84037558685446,1.0694214876033057,1.3380281690140847,0.4199999999999999,0.7200000000000002,13.09,11.8,68.17,4.294123892018021,3.5897771518577586,1.4309160749621697
versicolor,142.6,loamy,6.55,3.14,5.21,1.55,20.567,8.0755,2.0859872611464967,3.361290322580645,1.2571976967370442,2.0258064516129037,1.34,1.59,9.47,16.44,69.04,4.5350854457220535,2.84174242323262,2.546839205002786
virginica,95.7,loamy,7.63,3.11,5.96,2.03,23.7293,12.0988,2.453376205787781,2.9359605911330053,1.2802013422818792,1.5320197044334976,1.67,1.08,13.63,8.84,69.92,4.871272934254454,3.4783329340360734,1.9612936820180515
virginica,257.8,clay,6.78,3.55,6.33,2.23,24.069,14.1159,1.9098591549295776,2.8385650224215246,1.0710900473933649,1.5919282511210762,0.4500000000000002,1.3199999999999998,14.52,9.14,63.99,4.906016714199005,3.757113253549858,1.70509850594011
virginica,265.7,loamy,6.98,2.58,5.13,2.15,18.0084,11.0295,2.705426356589147,2.386046511627907,1.3606237816764133,1.2000000000000002,1.8500000000000003,0.4300000000000001,12.55,11.41,86.13,4.243630521145779,3.321069104972072,1.6327485380116962
versicolor,162.5,clay,5.7,3.38,4.18,1.23,19.266,5.1414,1.6863905325443789,3.398373983739837,1.3636363636363638,2.747967479674797,1.5200000000000005,2.15,7.27,14.48,69.61,4.389305184194874,2.26746554549347,3.7472283813747223
setosa,79.3,clay,4.81,2.62,1.46,0.36,12.6022,0.5256,1.8358778625954195,4.055555555555555,3.294520547945205,7.277777777777779,3.35,2.26,5.25,18.8,51.27,3.549957746227411,0.7249827584156743,23.976788432267885
versicolor,127.1,sandy,4.91,2.32,4.12,0.78,11.3912,3.2136,2.116379310344828,5.282051282051282,1.191747572815534,2.974358974358974,0.79,1.5399999999999998,5.2,15.02,52.39,3.3750851841101728,1.7926516672237247,3.5446850883744085
versicolor,228.7,sandy,6.95,2.06,3.76,1.16,14.317,4.361599999999999,3.3737864077669903,3.241379310344828,1.848404255319149,1.7758620689655171,3.1900000000000004,0.9000000000000001,7.75,15.38,64.42,3.78378117760528,2.088444397153058,3.2825110051357305
versicolor,98.2,clay,5.62,3.51,4.09,1.7,19.7262,6.952999999999999,1.6011396011396013,2.4058823529411764,1.374083129584352,2.064705882352941,1.5300000000000002,1.81,7.17,11.6,56.31,4.441418692264894,2.6368541863364383,2.8370775204947507
versicolor,242.9,loamy,6.23,3.38,4.45,1.27,21.0574,5.6515,1.843195266272189,3.503937007874016,1.4,2.6614173228346454,1.7800000000000002,2.11,8.56,14.26,62.56,4.588834274627926,2.3772883712330737,3.725984251968504
versicolor,82.6,loamy,5.45,3.04,4.24,1.24,16.568,5.2576,1.792763157894737,3.419354838709677,1.285377358490566,2.4516129032258065,1.21,1.8,4.97,13.05,74.36,4.070380817564863,2.292945703674642,3.151247717589775
versicolor,59.1,loamy,6.2,2.62,5.12,1.49,16.244,7.6288,2.366412213740458,3.436241610738255,1.2109375,1.7583892617449666,1.08,1.13,9.76,14.14,58.37,4.030384597032894,2.762028240261131,2.129299496644295
setosa,158.0,loamy,4.39,3.06,1.44,0.26,13.4334,0.3744,1.4346405228758168,5.538461538461538,3.048611111111111,11.769230769230768,2.95,2.8,5.32,18.7,44.29,3.665160296630967,0.6118823416311342,35.879807692307686
versicolor,142.8,sandy,6.17,2.74,4.29,0.76,16.905800000000003,3.2604,2.251824817518248,5.644736842105263,1.4382284382284385,3.605263157894737,1.88,1.98,6.99,16.99,56.23,4.111666328874463,1.8056577748842664,5.185192000981475
virginica,195.2,clay,6.55,3.11,4.58,2.42,20.3705,11.0836,2.1061093247588425,1.8925619834710743,1.430131004366812,1.2851239669421488,1.97,0.69,10.47,11.67,67.96,4.513369029893301,3.3292041090927422,1.837895629578837
versicolor,267.5,clay,5.91,3.3,4.36,1.63,19.503,7.1068,1.790909090909091,2.674846625766872,1.3555045871559632,2.0245398773006134,1.5499999999999998,1.67,7.79,14.12,64.76,4.416220103210437,2.6658582107831617,2.744273090561153
setosa,68.3,loamy,5.7,2.78,1.73,0.08,15.846,0.1384,2.050359712230216,21.625,3.294797687861272,34.75,3.97,2.7,4.83,19.87,53.78,3.9807034554209135,0.3720215047547655,114.4942196531792
versicolor,98.7,clay,6.09,3.44,4.59,1.19,20.9496,5.4621,1.7703488372093024,3.857142857142857,1.326797385620915,2.8907563025210083,1.5,2.25,6.82,13.83,62.5,4.577073300702098,2.3371136044274783,3.835447904652057
setosa,157.6,sandy,4.7,3.82,1.26,0.27,17.954,0.3402,1.2303664921465969,4.666666666666666,3.73015873015873,14.148148148148149,3.4400000000000004,3.55,4.39,14.73,50.92,4.237216067183735,0.5832666628567075,52.77483833039389
setosa,58.1,loamy,5.49,3.59,1.37,0.26,19.7091,0.3562,1.52924791086351,5.269230769230769,4.007299270072992,13.807692307692308,4.12,3.33,4.93,20.98,49.88,4.439493214320752,0.596824932455071,55.33155530600786
virginica,111.2,loamy,7.72,2.77,6.08,2.28,21.3844,13.8624,2.7870036101083038,2.666666666666667,1.269736842105263,1.2149122807017545,1.6399999999999997,0.4900000000000002,15.84,10.41,72.21,4.624326978058537,3.7232244090304314,1.5426188827331486
virginica,184.4,loamy,5.91,2.9,5.93,1.7,17.139,10.081,2.037931034482759,3.488235294117647,0.9966273187183812,1.7058823529411764,-0.0199999999999995,1.2,12.34,14.67,76.64,4.139927535597694,3.175059054568907,1.7001289554607677
virginica,277.0,clay,6.71,3.42,5.93,2.76,22.9482,16.366799999999998,1.9619883040935675,2.148550724637681,1.1315345699831367,1.2391304347826089,0.7800000000000002,0.6600000000000001,13.6,7.96,70.44,4.790427955830252,4.045590191801439,1.4021189236747564
virginica,145.8,sandy,6.83,2.28,5.48,1.5,15.572399999999998,8.22,2.99561403508772,3.6533333333333338,1.2463503649635037,1.5199999999999998,1.3499999999999996,0.7799999999999998,12.49,11.13,66.74,3.946188034039939,2.86705423736629,1.8944525547445248
setosa,179.3,clay,4.96,3.66,1.66,0.35,18.1536,0.581,1.355191256830601,4.742857142857143,2.987951807228916,10.45714285714286,3.3,3.31,5.22,14.78,47.12,4.260704167153594,0.7622335600063802,31.24543889845095
virginica,211.5,clay,6.15,3.47,5.54,1.85,21.3405,10.249,1.7723342939481268,2.994594594594594,1.1101083032490977,1.875675675675676,0.6100000000000003,1.62,13.89,8.51,73.53,4.619577902795882,3.201405941145234,2.082203141769929
setosa,297.1,clay,4.95,3.25,1.54,0.32,16.087500000000002,0.4928,1.5230769230769232,4.8125,3.2142857142857144,10.15625,3.41,2.93,4.88,15.84,50.1,4.010922587136282,0.7019971509913697,32.64508928571429
setosa,204.5,clay,5.03,4.08,1.57,0.5,20.5224,0.785,1.232843137254902,3.14,3.203821656050956,8.16,3.46,3.58,4.98,22.35,57.42,4.530165559888513,0.8860022573334675,26.1431847133758
versicolor,251.8,loamy,6.46,2.64,3.95,1.34,17.0544,5.293,2.446969696969697,2.9477611940298507,1.6354430379746834,1.9701492537313432,2.51,1.3,8.22,14.3,59.24,4.129697325470718,2.3006520814760325,3.222066880785944
setosa,75.6,clay,5.49,3.03,1.97,0.18,16.6347,0.3545999999999999,1.811881188118812,10.944444444444445,2.786802030456853,16.833333333333332,3.5200000000000005,2.85,5.29,21.81,46.4,4.078565924439618,0.5954829972383762,46.91116751269036
setosa,292.5,loamy,5.05,3.14,1.07,0.47,15.857,0.5029,1.60828025477707,2.276595744680851,4.719626168224298,6.680851063829788,3.98,2.67,4.71,26.55,52.9,3.9820848810641896,0.709154426059656,31.531119506860207
virginica,263.3,loamy,7.42,2.75,5.07,1.82,20.405,9.2274,2.6981818181818182,2.7857142857142856,1.4635108481262329,1.510989010989011,2.35,0.93,11.27,13.56,72.52,4.5171893916460935,3.03766357584246,2.211348808981945
setosa,215.9,loamy,4.99,3.35,1.17,0.38,16.7165,0.4446,1.48955223880597,3.078947368421052,4.264957264957266,8.81578947368421,3.82,2.97,4.51,15.4,54.11,4.088581661163196,0.666783323126786,37.59896536212326
setosa,218.0,clay,4.52,3.95,1.91,0.42,17.854,0.8021999999999999,1.1443037974683543,4.547619047619048,2.3664921465968587,9.404761904761903,2.6099999999999994,3.53,5.89,19.5,53.67,4.225399389406876,0.8956561840349231,22.25629518823236
versicolor,216.4,clay,5.24,3.21,4.26,1.49,16.8204,6.3474,1.6323987538940812,2.859060402684564,1.2300469483568075,2.1543624161073827,0.9800000000000004,1.72,10.0,15.33,55.27,4.10126809657696,2.519404691588868,2.6499669155874845
setosa,113.9,clay,5.55,3.93,1.74,0.43,21.8115,0.7482,1.412213740458015,4.046511627906977,3.189655172413793,9.13953488372093,3.81,3.5,5.37,18.7,49.81,4.670278364294788,0.8649855490122363,29.15196471531676
setosa,117.0,clay,5.04,3.07,1.57,0.37,15.4728,0.5809,1.6416938110749186,4.243243243243244,3.2101910828025475,8.297297297297296,3.47,2.7,5.56,24.51,45.51,3.933548016740103,0.7621679604916491,26.635909795145466
virginica,213.5,clay,5.92,3.04,5.28,2.14,17.9968,11.2992,1.947368421052632,2.467289719626168,1.121212121212121,1.4205607476635511,0.6399999999999997,0.8999999999999999,15.12,10.09,61.96,4.242263546740113,3.3614282678647185,1.5927499291985272
virginica,283.4,loamy,6.42,2.75,5.23,2.5,17.655,13.075,2.3345454545454545,2.092,1.2275334608030593,1.1,1.1899999999999995,0.25,13.89,8.75,68.77,4.201785334830898,3.615936946352909,1.350286806883365
versicolor,284.6,sandy,5.35,2.5,4.3,1.31,13.375,5.633,2.14,3.282442748091603,1.244186046511628,1.9083969465648851,1.0499999999999998,1.19,8.42,17.15,57.83,3.657184709581948,2.373394193976213,2.3744008521214277
versicolor,284.7,sandy,6.52,2.4,4.18,1.41,15.647999999999998,5.8938,2.716666666666667,2.964539007092198,1.559808612440191,1.702127659574468,2.34,0.99,7.83,15.13,62.0,3.955755300824357,2.427714975033107,2.654993382876921
virginica,92.7,loamy,6.0,3.34,6.57,2.3,20.04,15.111,1.796407185628743,2.856521739130435,0.91324200913242,1.4521739130434783,-0.5700000000000003,1.04,10.77,8.81,66.15,4.476605857119878,3.887286971655167,1.3261862219575145
versicolor,285.9,loamy,6.62,3.05,4.53,1.17,20.191,5.3001,2.1704918032786886,3.871794871794872,1.4613686534216337,2.606837606837607,2.09,1.88,8.65,13.68,64.29,4.493439662441235,2.3021946051539603,3.809550763193148
versicolor,63.0,clay,6.31,3.08,4.47,1.47,19.4348,6.570899999999999,2.0487012987012987,3.0408163265306123,1.4116331096196868,2.095238095238096,1.84,1.61,7.29,18.89,67.67,4.4084918055951965,2.5633766793040773,2.9577074677745823
virginica,59.7,clay,7.22,3.25,5.57,2.7,23.465,15.039,2.221538461538461,2.062962962962963,1.2962298025134649,1.2037037037037035,1.6499999999999997,0.5499999999999998,15.19,10.76,76.91,4.844068537913145,3.8780149561341295,1.560276614136578
versicolor,130.9,loamy,4.94,2.69,5.52,1.15,13.2886,6.347999999999999,1.8364312267657996,4.8,0.8949275362318841,2.339130434782609,-0.5799999999999992,1.54,8.61,15.72,63.22,3.645353206480821,2.519523764523764,2.0933522369250164
virginica,119.9,loamy,7.42,2.75,5.08,1.47,20.405,7.4676,2.6981818181818182,3.4557823129251704,1.4606299212598426,1.870748299319728,2.34,1.28,13.18,13.42,73.19,4.5171893916460935,2.732690981432039,2.7324709411323584
setosa,230.9,loamy,4.37,3.1,1.63,0.22,13.547,0.3586,1.4096774193548387,7.409090909090908,2.6809815950920246,14.090909090909092,2.74,2.88,4.58,24.4,45.99,3.6806249469349632,0.5988321968631947,37.77746793084217
versicolor,143.2,loamy,6.58,2.88,3.96,1.41,18.9504,5.5836,2.2847222222222223,2.8085106382978724,1.6616161616161615,2.042553191489361,2.62,1.47,7.93,12.09,53.74,4.353205715332093,2.362964240101826,3.393939393939394
setosa,74.3,sandy,4.88,2.43,1.47,0.11,11.8584,0.1617,2.008230452674897,13.363636363636363,3.3197278911564627,22.090909090909093,3.41,2.3200000000000003,4.77,17.73,47.02,3.4436027645476184,0.402119385257662,73.33580705009277
versicolor,130.1,clay,6.16,3.7,4.85,1.6,22.792,7.76,1.6648648648648647,3.03125,1.2701030927835053,2.3125,1.3100000000000005,2.1,7.89,12.35,63.38,4.774096773212709,2.785677655436824,2.937113402061856
versicolor,254.6,clay,6.93,3.08,3.28,1.43,21.3444,4.6904,2.25,2.2937062937062938,2.1128048780487805,2.153846153846154,3.65,1.65,6.34,17.96,66.03,4.62,2.16573313222105,4.550656660412758
virginica,179.6,sandy,6.69,2.27,6.17,1.93,15.1863,11.9081,2.947136563876652,3.196891191709845,1.0842787682333874,1.1761658031088082,0.5200000000000005,0.3400000000000001,16.11,14.22,65.15,3.8969603539168833,3.450811498763733,1.2752916082330517
versicolor,180.1,sandy,6.16,2.37,4.97,1.21,14.599200000000002,6.013699999999999,2.59915611814346,4.107438016528926,1.23943661971831,1.9586776859504131,1.1900000000000004,1.16,9.04,15.08,74.47,3.820889948689965,2.4522846490568746,2.427656850192062
virginica,58.6,clay,7.32,3.49,5.49,2.48,25.5468,13.6152,2.097421203438395,2.213709677419355,1.3333333333333333,1.4072580645161292,1.83,1.0100000000000002,11.29,10.26,78.28,5.054384235492985,3.689878046765232,1.8763440860215053
virginica,217.1,loamy,6.05,3.6,6.11,2.07,21.78,12.6477,1.6805555555555554,2.951690821256039,0.9901800327332242,1.7391304347826089,-0.0600000000000005,1.5300000000000002,13.9,8.55,67.61,4.666904755831214,3.5563604991620297,1.72205223084039
versicolor,243.5,loamy,5.77,2.84,3.98,1.45,16.386799999999997,5.771,2.0316901408450705,2.7448275862068967,1.449748743718593,1.9586206896551723,1.7899999999999996,1.39,7.82,13.39,58.84,4.048061264358532,2.402290573598456,2.83950788424883
setosa,272.1,clay,4.9,3.46,1.48,0.4,16.954,0.592,1.416184971098266,3.7,3.310810810810811,8.649999999999999,3.4200000000000004,3.06,4.76,15.27,59.86,4.117523527558768,0.7694153624668538,28.63851351351352
versicolor,170.6,sandy,5.94,2.89,3.89,0.91,17.166600000000003,3.5399000000000003,2.055363321799308,4.274725274725275,1.5269922879177378,3.175824175824176,2.0500000000000003,1.98,6.88,14.46,60.24,4.14325958636434,1.881462197334828,4.849459024266222
virginica,296.1,clay,6.86,3.13,5.3,2.44,21.4718,12.932,2.191693290734825,2.172131147540984,1.2943396226415096,1.2827868852459017,1.5600000000000005,0.69,9.66,8.93,67.75,4.633767365761902,3.596109008358896,1.660361892978658
versicolor,239.2,clay,6.12,2.87,4.46,1.53,17.564400000000003,6.8238,2.132404181184669,2.915032679738562,1.3721973094170403,1.8758169934640525,1.66,1.34,7.88,17.55,59.73,4.190990336424077,2.61224041772575,2.573991031390135
versicolor,52.5,sandy,6.21,3.23,4.79,1.07,20.0583,5.1253,1.9226006191950464,4.476635514018692,1.2964509394572026,3.0186915887850465,1.42,2.16,6.86,17.72,62.16,4.478649349971485,2.263912542480385,3.913585546211929
virginica,55.0,loamy,7.66,3.44,6.89,1.63,26.3504,11.2307,2.226744186046512,4.226993865030675,1.111756168359942,2.110429447852761,0.7700000000000005,1.81,16.9,7.38,64.34,5.133264068796773,3.35122365711392,2.346282956538773
setosa,230.0,clay,4.43,3.35,1.5,0.27,14.8405,0.405,1.3223880597014923,5.555555555555555,2.953333333333333,12.407407407407408,2.93,3.08,5.07,16.79,52.81,3.8523369530714726,0.6363961030678927,36.6432098765432
versicolor,289.5,loamy,6.52,2.8,3.36,1.2,18.256,4.032,2.3285714285714287,2.8,1.9404761904761905,2.333333333333333,3.16,1.6,6.55,16.8,49.05,4.272704061832506,2.007984063681781,4.527777777777777
versicolor,72.2,clay,6.96,2.74,3.68,1.23,19.070400000000003,4.5264,2.54014598540146,2.9918699186991877,1.891304347826087,2.227642276422765,3.28,1.5100000000000002,7.5,12.04,61.72,4.366966910797471,2.127533783515552,4.2131495227995766
virginica,176.1,sandy,6.22,2.29,5.1,1.75,14.2438,8.924999999999999,2.7161572052401746,2.914285714285714,1.219607843137255,1.3085714285714285,1.12,0.54,11.99,11.1,65.03,3.7740959182299534,2.987473849257931,1.595943977591037
virginica,279.6,sandy,5.92,3.0,5.4,1.33,17.759999999999998,7.182000000000001,1.9733333333333332,4.06015037593985,1.096296296296296,2.255639097744361,0.5199999999999996,1.67,10.18,8.74,71.16,4.214261501141095,2.679925372095276,2.4728487886382617
setosa,63.1,sandy,5.22,3.32,1.81,0.35,17.330399999999997,0.6335,1.572289156626506,5.171428571428572,2.883977900552486,9.485714285714286,3.41,2.97,5.33,17.47,50.52,4.162979702088397,0.7959271323431562,27.35659037095501
versicolor,154.5,loamy,5.65,2.9,4.73,1.09,16.385,5.155700000000001,1.9482758620689655,4.339449541284404,1.1945031712473573,2.660550458715596,0.92,1.81,7.81,14.98,53.88,4.047838929601819,2.270616656329289,3.1780359601993906
setosa,141.1,clay,5.35,3.82,1.69,0.16,20.437,0.2704,1.400523560209424,10.5625,3.165680473372781,23.875,3.66,3.66,5.71,15.51,45.79,4.520730029541689,0.52,75.58062130177515
setosa,59.4,clay,5.2,3.72,1.4,0.37,19.344,0.518,1.3978494623655913,3.783783783783784,3.714285714285715,10.054054054054054,3.8,3.35,4.87,25.79,52.49,4.398181442369108,0.7197221686178633,37.34362934362935
virginica,66.5,loamy,6.75,3.33,5.5,2.07,22.4775,11.385,2.027027027027027,2.657004830917874,1.2272727272727273,1.6086956521739133,1.25,1.2600000000000002,13.01,9.54,57.42,4.741044188783732,3.374166563760597,1.9743083003952568
virginica,101.7,loamy,6.29,3.47,5.93,1.65,21.8263,9.7845,1.812680115273775,3.5939393939393938,1.06070826306914,2.1030303030303035,0.3600000000000003,1.8200000000000005,10.35,8.19,61.11,4.671862583595541,3.1280185421445315,2.23070161990904
versicolor,275.8,clay,5.73,2.81,4.4,0.98,16.101300000000002,4.312,2.03914590747331,4.489795918367348,1.3022727272727272,2.86734693877551,1.33,1.83,9.11,12.08,58.93,4.0126425208333725,2.0765355763867857,3.7340677179962896
setosa,249.6,clay,5.17,3.61,1.49,0.48,18.6637,0.7152,1.4321329639889198,3.104166666666667,3.469798657718121,7.520833333333333,3.68,3.13,4.85,19.45,45.19,4.320150460342788,0.845694980474639,26.0957774049217
virginica,277.7,sandy,6.12,2.41,5.56,1.49,14.749200000000002,8.2844,2.5394190871369293,3.7315436241610738,1.1007194244604317,1.6174496644295302,0.5600000000000005,0.9200000000000002,9.64,7.04,65.88,3.840468721393263,2.8782633652951217,1.7803582637245912
versicolor,207.0,clay,5.2,3.32,3.82,1.49,17.264,5.6918,1.566265060240964,2.563758389261745,1.361256544502618,2.228187919463087,1.3800000000000003,1.83,7.62,14.69,54.39,4.154996991575325,2.3857493581682045,3.0331353877508
virginica,145.9,loamy,6.98,2.85,5.85,1.88,19.893,10.998,2.449122807017544,3.1117021276595747,1.1931623931623934,1.5159574468085109,1.1300000000000008,0.9700000000000002,11.72,9.03,71.2,4.4601569479111385,3.316323265304515,1.808783415166394
versicolor,88.7,clay,7.0,3.06,4.86,1.6,21.42,7.776000000000001,2.287581699346405,3.0375,1.4403292181069958,1.9125,2.14,1.46,9.51,15.56,67.76,4.628174586162454,2.7885480092693404,2.7546296296296298
setosa,211.3,clay,5.13,3.1,1.47,0.44,15.903,0.6468,1.6548387096774193,3.340909090909091,3.489795918367347,7.045454545454546,3.66,2.66,5.42,20.73,50.85,3.9878565671297657,0.804238770515324,24.587198515769945
setosa,250.5,sandy,4.62,3.15,1.07,0.25,14.553,0.2675,1.4666666666666668,4.28,4.317757009345795,12.6,3.55,2.9,4.94,20.52,43.89,3.814839446162839,0.51720402163943,54.403738317757
setosa,194.3,clay,4.82,3.98,1.48,0.33,19.1836,0.4884,1.2110552763819096,4.484848484848484,3.256756756756757,12.06060606060606,3.3400000000000003,3.65,4.65,17.61,52.28,4.379908674847,0.698856208386246,39.27846027846028
virginica,78.2,clay,7.54,3.92,5.39,2.02,29.5568,10.8878,1.923469387755102,2.668316831683168,1.3988868274582562,1.9405940594059403,2.1500000000000004,1.9,11.06,8.75,74.04,5.436616594905328,3.2996666498299487,2.714671467146715
versicolor,79.4,clay,5.03,2.97,4.53,1.18,14.939100000000002,5.3454,1.6936026936026936,3.838983050847458,1.1103752759381895,2.5169491525423733,0.5,1.7900000000000005,5.94,12.45,73.58,3.865113193685277,2.3120121106949245,2.7947581097766308
versicolor,126.1,loamy,5.73,2.8,4.92,1.45,16.044,7.134,2.046428571428572,3.393103448275862,1.1646341463414636,1.9310344827586208,0.8100000000000005,1.35,7.45,16.02,63.3,4.0054962239403,2.6709548854295537,2.248948696383516
virginica,70.8,loamy,7.02,3.12,6.23,1.85,21.9024,11.5255,2.25,3.367567567567568,1.1268057784911716,1.6864864864864864,0.7899999999999991,1.27,13.62,9.64,67.44,4.68,3.394922679531892,1.900342718320246
setosa,72.6,sandy,4.88,2.49,1.4,0.2,12.1512,0.2799999999999999,1.9598393574297184,6.999999999999999,3.4857142857142858,12.45,3.48,2.29,4.85,17.24,46.52,3.4858571399298626,0.529150262212918,43.39714285714287
